order_date,customer,region,product,units_sold,unit_price,revenue,cost,profit
2025-07-16,Ananya Nair,West,Alpha,2,1718.47,3436.94,1964.58,1472.36
2025-07-17,Aditya Mehta,North,Delta,2,1066.93,2133.86,1251.66,882.2
2025-07-17,Aishwarya Gupta,Central,Beta,2,1338.12,2676.24,2232.75,443.49
2025-07-17,Rahul Patel,West,Alpha,1,1391.75,1391.75,760.66,631.09
2025-07-17,Pooja Sharma,East,Alpha,1,820.52,820.52,503.97,316.55
2025-07-17,Priya Joshi,South,Alpha,4,831.89,3327.56,2047.04,1280.52
2025-07-17,Pooja Mehta,North,Epsilon,2,1483.36,2966.72,2501.89,464.83
2025-07-17,Arjun Mehta,Central,Delta,3,1559.25,4677.75,2706.84,1970.91
2025-07-17,Aarav Joshi,North,Alpha,3,1269.27,3807.81,3060.38,747.43
2025-07-17,Sai Iyer,Central,Alpha,4,1227.55,4910.2,3744.93,1165.27
2025-07-17,Priya Singh,East,Delta,1,879.99,879.99,509.87,370.12
2025-07-17,Ananya Kumar,Central,Gamma,3,1392.99,4178.97,2385.34,1793.63
2025-07-17,Rahul Reddy,South,Alpha,3,650.58,1951.74,1433.1,518.64
2025-07-17,Arjun Sharma,West,Alpha,5,1277.13,6385.65,4693.52,1692.13
2025-07-17,Arjun Singh,West,Alpha,2,2071.16,4142.32,2199.57,1942.75
2025-07-17,Pooja Gupta,East,Beta,4,1743.63,6974.52,4896.6,2077.92
2025-07-17,Aarav Iyer,South,Delta,2,172.01,344.02,187.49,156.53
2025-07-18,Karthik Iyer,North,Alpha,2,182.15,364.3,252.14,112.16
2025-07-18,Priya Patel,Central,Gamma,2,883.14,1766.28,1206.27,560.01
2025-07-18,Ananya Patel,Central,Alpha,4,1084.14,4336.56,2326.85,2009.71
2025-07-18,Karthik Joshi,West,Beta,2,1115.54,2231.08,1475.01,756.07
2025-07-18,Priya Mehta,South,Beta,2,1399.83,2799.66,1862.53,937.13
2025-07-18,Sakshi Joshi,East,Epsilon,5,1764.66,8823.3,5757.59,3065.71
2025-07-18,Arjun Nair,Central,Gamma,2,643.47,1286.94,679.46,607.48
2025-07-18,Pooja Reddy,North,Gamma,4,335.39,1341.56,1046.59,294.97
2025-07-18,Vivaan Sharma,West,Delta,4,1600.84,6403.36,3214.5,3188.86
2025-07-18,Vivaan Kumar,South,Delta,2,1037.77,2075.54,1237.47,838.07
2025-07-18,Pooja Reddy,South,Gamma,1,971.08,971.08,521.81,449.27
2025-07-18,Siddharth Iyer,West,Gamma,4,839.41,3357.64,2741.68,615.96
2025-07-18,Aarav Joshi,South,Alpha,1,1304.37,1304.37,794.18,510.19
2025-07-18,Vihaan Kumar,East,Epsilon,5,1046.63,5233.15,2676.33,2556.82
2025-07-18,Aditya Kumar,South,Beta,5,798.06,3990.3,2226.82,1763.48
2025-07-18,Pooja Sharma,South,Gamma,3,548.78,1646.34,1249.66,396.68
2025-07-18,Rohan Joshi,East,Gamma,4,1106.82,4427.28,3455.4,971.88
2025-07-18,Rahul Iyer,South,Delta,5,1157.56,5787.8,3173.25,2614.55
2025-07-18,Vihaan Singh,South,Alpha,3,1825.44,5476.32,3199.46,2276.86
2025-07-18,Rahul Patel,North,Delta,3,1634.57,4903.71,3594.65,1309.06
2025-07-19,Vihaan Mehta,East,Delta,1,1425.24,1425.24,807.87,617.37
2025-07-19,Priya Gupta,West,Beta,1,586.2,586.2,401.82,184.38
2025-07-19,Rohan Kumar,South,Gamma,5,788.46,3942.3,2201.35,1740.95
2025-07-19,Ananya Reddy,Central,Alpha,6,1523.32,9139.92,4854.59,4285.33
2025-07-19,Rahul Joshi,Central,Alpha,2,601.49,1202.98,833.92,369.06
2025-07-19,Siddharth Nair,West,Epsilon,2,1172.65,2345.3,1350.73,994.57
2025-07-19,Karthik Iyer,Central,Beta,5,1429.74,7148.7,5562.36,1586.34
2025-07-19,Vivaan Sharma,East,Beta,6,1849.88,11099.28,6956.61,4142.67
2025-07-19,Karthik Iyer,North,Beta,1,1807.64,1807.64,1199.16,608.48
2025-07-19,Pooja Nair,Central,Gamma,6,794.34,4766.04,2413.31,2352.73
2025-07-19,Siddharth Kumar,South,Beta,4,1391.18,5564.72,3098.33,2466.39
2025-07-19,Siddharth Joshi,North,Delta,6,1349.64,8097.84,5031.72,3066.12
2025-07-19,Sai Iyer,West,Alpha,3,418.49,1255.47,648.66,606.81
2025-07-19,Pooja Singh,South,Beta,4,160.36,641.44,429.79,211.65
2025-07-19,Priya Singh,Central,Gamma,2,1175.76,2351.52,1406.25,945.27
2025-07-19,Aarav Nair,South,Alpha,6,1292.6,7755.6,5615.3,2140.3
2025-07-19,Vivaan Reddy,Central,Beta,1,423.68,423.68,321.5,102.18
2025-07-19,Pooja Sharma,West,Beta,5,859.04,4295.2,2327.84,1967.36
2025-07-19,Pooja Kumar,North,Epsilon,1,625.63,625.63,377.17,248.46
2025-07-19,Aditya Sharma,South,Alpha,3,248.45,745.35,554.38,190.97
2025-07-20,Rahul Patel,East,Beta,3,942.66,2827.98,1952.24,875.74
2025-07-20,Vivaan Singh,North,Alpha,3,1549.96,4649.88,2896.41,1753.47
2025-07-20,Pooja Mehta,East,Delta,4,846.96,3387.84,2019.57,1368.27
2025-07-20,Rahul Iyer,South,Beta,5,1780.71,8903.55,4918.88,3984.67
2025-07-20,Arjun Mehta,East,Gamma,1,607.33,607.33,432.11,175.22
2025-07-20,Arjun Singh,South,Delta,3,1659.43,4978.29,4139.69,838.6
2025-07-20,Karthik Iyer,North,Beta,5,71.24,356.2,194.54,161.66
2025-07-20,Aditya Kumar,South,Alpha,2,249.95,499.9,258.9,241.0
2025-07-20,Karthik Mehta,South,Alpha,1,261.38,261.38,173.22,88.16
2025-07-20,Siddharth Iyer,North,Epsilon,5,1115.96,5579.8,2881.1,2698.7
2025-07-20,Aishwarya Gupta,Central,Beta,2,110.82,221.64,121.7,99.94
2025-07-20,Karthik Nair,West,Gamma,2,1623.82,3247.64,2590.91,656.73
2025-07-20,Pooja Kumar,North,Delta,3,424.46,1273.38,811.74,461.64
2025-07-20,Siddharth Gupta,South,Beta,3,1940.91,5822.73,4113.31,1709.42
2025-07-20,Sai Reddy,South,Alpha,3,1081.89,3245.67,1780.8,1464.87
2025-07-20,Arjun Nair,South,Alpha,2,454.29,908.58,679.44,229.14
2025-07-20,Arjun Reddy,North,Beta,2,1419.21,2838.42,1730.48,1107.94
2025-07-21,Neha Patel,North,Epsilon,2,1411.11,2822.22,1854.24,967.98
2025-07-21,Rahul Kumar,South,Beta,4,1184.57,4738.28,3030.25,1708.03
2025-07-21,Priya Joshi,South,Alpha,1,700.43,700.43,442.32,258.11
2025-07-21,Pooja Iyer,Central,Gamma,5,253.94,1269.7,638.3,631.4
2025-07-21,Aarav Kumar,South,Alpha,7,1517.83,10624.81,7339.12,3285.69
2025-07-21,Siddharth Singh,North,Beta,4,1617.73,6470.92,4643.91,1827.01
2025-07-21,Aarav Sharma,North,Beta,3,1062.1,3186.3,2214.01,972.29
2025-07-21,Vihaan Reddy,East,Beta,1,321.69,321.69,184.76,136.93
2025-07-21,Pooja Mehta,West,Alpha,4,1411.51,5646.04,4461.02,1185.02
2025-07-21,Vihaan Joshi,Central,Beta,1,1846.56,1846.56,1084.65,761.91
2025-07-21,Siddharth Joshi,Central,Delta,4,1928.05,7712.2,4157.44,3554.76
2025-07-21,Pooja Patel,East,Beta,4,639.23,2556.92,1813.84,743.08
2025-07-21,Pooja Nair,East,Alpha,6,1686.62,10119.72,6362.94,3756.78
2025-07-21,Sakshi Sharma,East,Gamma,2,298.85,597.7,372.09,225.61
2025-07-21,Aarav Mehta,West,Beta,4,227.59,910.36,602.47,307.89
2025-07-21,Sakshi Joshi,North,Alpha,3,1679.61,5038.83,3861.61,1177.22
2025-07-21,Aarav Joshi,West,Alpha,3,654.52,1963.56,1039.95,923.61
2025-07-21,Rohan Iyer,South,Beta,1,934.9,934.9,714.29,220.61
2025-07-21,Vivaan Joshi,West,Delta,1,1678.45,1678.45,1396.1,282.35
2025-07-22,Aishwarya Kumar,Central,Alpha,3,754.54,2263.62,1548.19,715.43
2025-07-22,Aarav Iyer,North,Beta,4,484.06,1936.24,1229.06,707.18
2025-07-22,Aarav Sharma,South,Alpha,4,236.04,944.16,754.79,189.37
2025-07-22,Aarav Kumar,South,Epsilon,1,1525.75,1525.75,782.89,742.86
2025-07-22,Rohan Nair,South,Gamma,1,136.02,136.02,71.41,64.61
2025-07-22,Rohan Singh,Central,Beta,3,346.19,1038.57,527.46,511.11
2025-07-22,Arjun Nair,South,Delta,3,1914.15,5742.45,2919.82,2822.63
2025-07-22,Karthik Patel,Central,Beta,2,2004.58,4009.16,2607.01,1402.15
2025-07-22,Aarav Iyer,North,Alpha,6,129.76,778.56,578.88,199.68
2025-07-22,Vihaan Nair,East,Alpha,1,545.19,545.19,279.63,265.56
2025-07-22,Rohan Joshi,Central,Gamma,1,512.02,512.02,304.61,207.41
2025-07-22,Vivaan Kumar,South,Alpha,2,1384.5,2769.0,1661.35,1107.65
2025-07-22,Aditya Mehta,South,Beta,4,306.99,1227.96,659.8,568.16
2025-07-22,Aarav Iyer,North,Epsilon,3,1369.22,4107.66,2350.2,1757.46
2025-07-22,Aarav Patel,Central,Alpha,3,1398.57,4195.71,2125.44,2070.27
2025-07-22,Sai Kumar,Central,Alpha,2,1351.23,2702.46,1641.39,1061.07
2025-07-22,Aarav Kumar,North,Beta,5,869.28,4346.4,3671.53,674.87
2025-07-23,Aarav Joshi,North,Alpha,1,1168.05,1168.05,885.22,282.83
2025-07-23,Aarav Nair,East,Gamma,5,1094.4,5472.0,3562.82,1909.18
2025-07-23,Karthik Nair,Central,Delta,6,1638.16,9828.96,5060.61,4768.35
2025-07-23,Vivaan Mehta,Central,Gamma,6,1162.39,6974.34,5053.26,1921.08
2025-07-23,Siddharth Sharma,North,Alpha,4,907.76,3631.04,2317.61,1313.43
2025-07-23,Vihaan Joshi,West,Beta,3,1334.24,4002.72,2043.66,1959.06
2025-07-23,Aishwarya Mehta,Central,Epsilon,2,520.66,1041.32,728.3,313.02
2025-07-23,Vivaan Gupta,South,Delta,6,774.56,4647.36,2591.64,2055.72
2025-07-24,Aarav Sharma,North,Delta,4,1234.73,4938.92,3206.61,1732.31
2025-07-24,Arjun Kumar,Central,Beta,1,2106.18,2106.18,1742.54,363.64
2025-07-24,Priya Patel,North,Gamma,2,1677.16,3354.32,2746.23,608.09
2025-07-24,Vihaan Reddy,West,Epsilon,2,92.98,185.96,133.96,52.0
2025-07-24,Arjun Mehta,Central,Beta,6,1716.55,10299.3,5930.75,4368.55
2025-07-24,Aarav Nair,Central,Alpha,6,836.12,5016.72,3905.49,1111.23
2025-07-24,Vihaan Patel,West,Beta,6,910.19,5461.14,4633.46,827.68
2025-07-24,Vivaan Mehta,South,Alpha,1,1796.65,1796.65,1454.14,342.51
2025-07-24,Aarav Kumar,South,Epsilon,5,265.15,1325.75,800.23,525.52
2025-07-24,Karthik Mehta,Central,Beta,6,832.54,4995.24,3403.09,1592.15
2025-07-24,Vivaan Gupta,North,Delta,2,587.64,1175.28,739.86,435.42
2025-07-24,Priya Sharma,Central,Beta,4,1497.28,5989.12,4768.67,1220.45
2025-07-24,Aditya Mehta,North,Epsilon,5,1108.32,5541.6,4473.26,1068.34
2025-07-24,Aarav Iyer,West,Delta,1,824.69,824.69,457.99,366.7
2025-07-24,Aishwarya Joshi,East,Alpha,4,1144.09,4576.36,2975.48,1600.88
2025-07-24,Arjun Singh,South,Alpha,1,1478.95,1478.95,1105.8,373.15
2025-07-24,Aishwarya Kumar,West,Alpha,4,238.49,953.96,778.94,175.02
2025-07-24,Siddharth Mehta,East,Delta,3,1671.64,5014.92,2867.88,2147.04
2025-07-24,Ananya Reddy,East,Alpha,1,1258.4,1258.4,1058.3,200.1
2025-07-24,Vivaan Iyer,East,Alpha,4,746.94,2987.76,2062.64,925.12
2025-07-24,Vivaan Singh,East,Alpha,4,1680.74,6722.96,5070.82,1652.14
2025-07-24,Rohan Joshi,North,Delta,1,713.99,713.99,546.17,167.82
2025-07-24,Rohan Sharma,East,Alpha,2,276.21,552.42,282.36,270.06
2025-07-24,Pooja Iyer,West,Beta,3,820.98,2462.94,1642.41,820.53
2025-07-25,Neha Iyer,Central,Alpha,3,1479.76,4439.28,2327.89,2111.39
2025-07-25,Aarav Iyer,North,Gamma,2,1745.42,3490.84,1973.3,1517.54
2025-07-25,Ananya Gupta,South,Delta,1,254.9,254.9,137.52,117.38
2025-07-25,Sakshi Singh,North,Delta,3,278.43,835.29,495.85,339.44
2025-07-25,Pooja Sharma,East,Alpha,5,1324.9,6624.5,4071.69,2552.81
2025-07-25,Siddharth Nair,West,Gamma,3,250.48,751.44,467.16,284.28
2025-07-25,Arjun Kumar,North,Alpha,3,869.47,2608.41,2178.37,430.04
2025-07-25,Aditya Nair,South,Gamma,2,1524.3,3048.6,1870.04,1178.56
2025-07-25,Karthik Nair,Central,Beta,2,1057.05,2114.1,1311.46,802.64
2025-07-25,Rahul Reddy,Central,Delta,4,138.87,555.48,406.91,148.57
2025-07-25,Siddharth Joshi,North,Gamma,2,1803.97,3607.94,2326.02,1281.92
2025-07-25,Arjun Kumar,Central,Delta,5,1918.94,9594.7,5842.38,3752.32
2025-07-25,Aditya Joshi,East,Epsilon,5,1880.69,9403.45,7643.91,1759.54
2025-07-25,Pooja Mehta,North,Delta,4,269.49,1077.96,794.73,283.23
2025-07-25,Siddharth Reddy,West,Alpha,1,1052.98,1052.98,705.42,347.56
2025-07-25,Aarav Kumar,Central,Gamma,3,461.15,1383.45,1160.74,222.71
2025-07-25,Priya Mehta,North,Delta,1,1723.29,1723.29,1268.18,455.11
2025-07-25,Rohan Joshi,East,Delta,1,1129.63,1129.63,871.63,258.0
2025-07-25,Sai Kumar,West,Alpha,1,1352.94,1352.94,947.13,405.81
2025-07-25,Aishwarya Gupta,South,Beta,4,841.18,3364.72,1880.92,1483.8
2025-07-25,Rahul Joshi,East,Epsilon,3,851.07,2553.21,1814.09,739.12
2025-07-25,Aishwarya Gupta,East,Gamma,4,1284.01,5136.04,3177.38,1958.66
2025-07-25,Siddharth Sharma,East,Beta,3,1784.7,5354.1,3799.87,1554.23
2025-07-26,Aarav Joshi,Central,Beta,5,88.79,443.95,358.68,85.27
2025-07-26,Sakshi Singh,East,Alpha,6,1188.52,7131.12,4245.93,2885.19
2025-07-26,Aditya Joshi,North,Delta,1,233.31,233.31,124.12,109.19
2025-07-26,Pooja Gupta,North,Alpha,3,1289.32,3867.96,2395.89,1472.07
2025-07-26,Arjun Joshi,North,Beta,3,441.78,1325.34,1059.24,266.1
2025-07-26,Priya Nair,West,Epsilon,4,1555.84,6223.36,3660.59,2562.77
2025-07-26,Vihaan Singh,East,Alpha,3,1681.89,5045.67,4023.0,1022.67
2025-07-26,Aarav Kumar,South,Delta,2,1385.45,2770.9,1637.36,1133.54
2025-07-26,Aditya Nair,North,Beta,1,1782.29,1782.29,1316.5,465.79
2025-07-26,Siddharth Joshi,Central,Epsilon,2,808.18,1616.36,1225.17,391.19
2025-07-26,Vivaan Sharma,Central,Alpha,3,1826.36,5479.08,2823.08,2656.0
2025-07-26,Aarav Sharma,East,Alpha,2,799.0,1598.0,898.86,699.14
2025-07-26,Vivaan Gupta,Central,Gamma,4,992.96,3971.84,3142.83,829.01
2025-07-26,Aishwarya Gupta,West,Beta,2,1800.89,3601.78,2118.69,1483.09
2025-07-26,Aarav Iyer,North,Epsilon,2,973.98,1947.96,1394.16,553.8
2025-07-26,Vihaan Joshi,North,Gamma,5,1577.34,7886.7,4356.5,3530.2
2025-07-26,Pooja Patel,East,Delta,8,722.36,5778.88,3807.57,1971.31
2025-07-26,Aarav Mehta,South,Beta,3,744.4,2233.2,1185.63,1047.57
2025-07-26,Neha Kumar,East,Delta,1,1404.71,1404.71,895.79,508.92
2025-07-26,Siddharth Patel,West,Alpha,3,285.21,855.63,724.94,130.69
2025-07-26,Sai Iyer,East,Gamma,3,427.11,1281.33,809.18,472.15
2025-07-26,Rohan Kumar,Central,Alpha,3,1118.76,3356.28,2186.36,1169.92
2025-07-26,Karthik Iyer,Central,Delta,5,1955.8,9779.0,8245.61,1533.39
2025-07-26,Priya Sharma,Central,Alpha,4,772.18,3088.72,2124.97,963.75
2025-07-26,Pooja Kumar,Central,Alpha,1,1787.45,1787.45,1054.34,733.11
2025-07-26,Pooja Mehta,South,Gamma,4,634.3,2537.2,1813.06,724.14
2025-07-26,Rahul Gupta,North,Beta,5,1727.22,8636.1,7040.29,1595.81
2025-07-26,Siddharth Sharma,South,Beta,2,708.36,1416.72,991.91,424.81
2025-07-26,Aarav Iyer,Central,Alpha,1,1829.5,1829.5,960.78,868.72
2025-07-26,Sai Nair,West,Delta,6,115.69,694.14,453.59,240.55
2025-07-27,Sakshi Patel,South,Beta,7,112.57,787.99,470.86,317.13
2025-07-27,Aarav Mehta,Central,Delta,6,216.4,1298.4,866.89,431.51
2025-07-27,Vihaan Joshi,South,Delta,1,176.51,176.51,132.66,43.85
2025-07-27,Aarav Iyer,Central,Delta,4,326.68,1306.72,763.56,543.16
2025-07-27,Aditya Nair,West,Alpha,1,184.14,184.14,146.84,37.3
2025-07-27,Pooja Sharma,West,Epsilon,3,1735.44,5206.32,3578.74,1627.58
2025-07-27,Pooja Mehta,West,Delta,2,1240.11,2480.22,1569.99,910.23
2025-07-27,Neha Singh,Central,Gamma,3,448.39,1345.17,879.91,465.26
2025-07-27,Vivaan Iyer,North,Gamma,4,1259.82,5039.28,3427.88,1611.4
2025-07-27,Aditya Gupta,South,Delta,4,953.75,3815.0,2914.98,900.02
2025-07-27,Neha Singh,Central,Alpha,4,334.73,1338.92,979.64,359.28
2025-07-27,Aarav Mehta,West,Alpha,2,165.92,331.84,175.75,156.09
2025-07-27,Aarav Joshi,East,Alpha,2,464.87,929.74,535.83,393.91
2025-07-27,Aarav Patel,South,Beta,4,1371.86,5487.44,3680.87,1806.57
2025-07-27,Karthik Nair,North,Gamma,1,612.02,612.02,329.72,282.3
2025-07-27,Pooja Sharma,West,Delta,7,1414.53,9901.71,6832.34,3069.37
2025-07-27,Vivaan Patel,East,Beta,2,1220.84,2441.68,1922.08,519.6
2025-07-27,Aarav Mehta,Central,Delta,2,292.63,585.26,292.65,292.61
2025-07-27,Arjun Nair,North,Beta,6,1219.16,7314.96,4155.36,3159.6
2025-07-27,Sai Kumar,East,Beta,2,1020.55,2041.1,1567.1,474.0
2025-07-27,Aditya Nair,Central,Delta,2,1143.16,2286.32,1460.53,825.79
2025-07-27,Vihaan Joshi,West,Epsilon,3,877.06,2631.18,1512.2,1118.98
2025-07-28,Rahul Kumar,West,Beta,1,378.56,378.56,244.6,133.96
2025-07-28,Arjun Kumar,North,Alpha,4,1957.74,7830.96,6070.59,1760.37
2025-07-28,Rahul Patel,East,Epsilon,2,480.14,960.28,774.85,185.43
2025-07-28,Aarav Sharma,Central,Beta,3,458.38,1375.14,1149.54,225.6
2025-07-28,Siddharth Patel,North,Beta,3,1229.96,3689.88,2765.39,924.49
2025-07-28,Siddharth Iyer,West,Alpha,5,627.58,3137.9,2520.72,617.18
2025-07-28,Aarav Nair,East,Alpha,1,715.68,715.68,554.13,161.55
2025-07-28,Priya Joshi,South,Beta,4,667.05,2668.2,2137.87,530.33
2025-07-28,Aishwarya Gupta,North,Epsilon,5,1121.18,5605.9,3592.24,2013.66
2025-07-28,Sai Sharma,Central,Beta,1,1114.57,1114.57,640.56,474.01
2025-07-28,Rohan Iyer,South,Beta,4,990.75,3963.0,2721.8,1241.2
2025-07-28,Siddharth Mehta,North,Gamma,1,579.97,579.97,426.68,153.29
2025-07-28,Siddharth Singh,Central,Alpha,3,427.76,1283.28,655.71,627.57
2025-07-28,Vivaan Reddy,South,Beta,6,110.61,663.66,378.16,285.5
2025-07-28,Ananya Sharma,North,Gamma,5,309.75,1548.75,1164.7,384.05
2025-07-28,Aarav Sharma,North,Alpha,2,962.2,1924.4,1582.45,341.95
2025-07-28,Priya Singh,East,Epsilon,1,864.27,864.27,707.01,157.26
2025-07-29,Rahul Singh,South,Beta,4,1761.62,7046.48,5860.4,1186.08
2025-07-29,Pooja Kumar,West,Alpha,7,116.19,813.33,624.02,189.31
2025-07-29,Karthik Joshi,South,Gamma,5,590.09,2950.45,1591.46,1358.99
2025-07-29,Aditya Kumar,North,Beta,2,1477.18,2954.36,2228.25,726.11
2025-07-29,Siddharth Gupta,South,Beta,5,1253.05,6265.25,4269.21,1996.04
2025-07-29,Aarav Mehta,West,Beta,2,1140.33,2280.66,1166.26,1114.4
2025-07-29,Aarav Sharma,East,Beta,2,1895.24,3790.48,2693.07,1097.41
2025-07-29,Priya Mehta,East,Gamma,4,635.69,2542.76,1512.04,1030.72
2025-07-29,Ananya Nair,West,Beta,4,1609.05,6436.2,3441.16,2995.04
2025-07-29,Vihaan Joshi,South,Beta,5,1780.69,8903.45,5549.06,3354.39
2025-07-29,Siddharth Kumar,Central,Delta,4,1758.53,7034.12,3596.0,3438.12
2025-07-29,Vihaan Nair,South,Alpha,3,1375.94,4127.82,3411.05,716.77
2025-07-29,Aarav Kumar,Central,Epsilon,2,1703.43,3406.86,2806.26,600.6
2025-07-29,Neha Singh,Central,Beta,1,586.97,586.97,432.75,154.22
2025-07-29,Aarav Sharma,North,Alpha,3,281.13,843.39,700.45,142.94
2025-07-29,Rohan Nair,West,Gamma,4,247.75,991.0,679.41,311.59
2025-07-29,Aarav Joshi,South,Alpha,3,611.38,1834.14,1171.07,663.07
2025-07-29,Aditya Mehta,North,Gamma,6,1285.82,7714.92,6452.65,1262.27
2025-07-29,Siddharth Sharma,East,Delta,2,853.73,1707.46,1443.27,264.19
2025-07-29,Pooja Mehta,South,Beta,1,1219.18,1219.18,1034.59,184.59
2025-07-29,Vihaan Nair,East,Delta,2,647.61,1295.22,752.65,542.57
2025-07-29,Rahul Kumar,South,Alpha,3,1741.26,5223.78,2755.8,2467.98
2025-07-29,Vihaan Sharma,East,Alpha,4,302.08,1208.32,606.65,601.67
2025-07-29,Rohan Singh,North,Beta,2,139.03,278.06,219.56,58.5
2025-07-29,Sai Gupta,North,Beta,3,1889.92,5669.76,2854.67,2815.09
2025-07-30,Neha Kumar,South,Beta,2,1453.97,2907.94,1798.63,1109.31
2025-07-30,Arjun Nair,East,Delta,1,1757.17,1757.17,899.74,857.43
2025-07-30,Aarav Iyer,West,Alpha,2,417.79,835.58,706.27,129.31
2025-07-30,Aditya Nair,Central,Epsilon,2,1905.82,3811.64,2097.15,1714.49
2025-07-30,Rahul Patel,East,Gamma,4,585.6,2342.4,1607.78,734.62
2025-07-30,Siddharth Joshi,West,Alpha,5,1361.22,6806.1,5505.4,1300.7
2025-07-30,Rohan Joshi,Central,Alpha,1,336.53,336.53,256.31,80.22
2025-07-30,Rohan Joshi,North,Alpha,1,292.22,292.22,220.99,71.23
2025-07-30,Priya Nair,Central,Beta,3,970.65,2911.95,1788.42,1123.53
2025-07-30,Vivaan Joshi,Central,Gamma,1,439.75,439.75,364.38,75.37
2025-07-30,Pooja Singh,East,Beta,2,674.8,1349.6,941.89,407.71
2025-07-30,Pooja Mehta,West,Gamma,2,1720.87,3441.74,2766.26,675.48
2025-07-30,Vivaan Gupta,West,Alpha,4,964.97,3859.88,3109.54,750.34
2025-07-30,Aarav Patel,South,Delta,2,1297.63,2595.26,1785.6,809.66
2025-07-30,Aarav Kumar,South,Delta,2,1779.66,3559.32,2197.86,1361.46
2025-07-30,Vihaan Nair,South,Gamma,1,809.24,809.24,652.93,156.31
2025-07-30,Rahul Patel,West,Delta,5,1512.22,7561.1,5713.65,1847.45
2025-07-30,Aarav Joshi,North,Gamma,6,1957.69,11746.14,9111.43,2634.71
2025-07-30,Rohan Singh,Central,Alpha,2,1412.74,2825.48,1721.51,1103.97
2025-07-31,Karthik Iyer,Central,Delta,4,283.08,1132.32,681.49,450.83
2025-07-31,Rohan Patel,Central,Epsilon,4,1632.64,6530.56,4990.82,1539.74
2025-07-31,Aditya Kumar,West,Gamma,5,928.27,4641.35,2351.92,2289.43
2025-07-31,Pooja Gupta,West,Alpha,1,656.95,656.95,376.39,280.56
2025-07-31,Arjun Mehta,West,Alpha,4,805.22,3220.88,1824.97,1395.91
2025-07-31,Pooja Singh,North,Gamma,2,2109.58,4219.16,2965.54,1253.62
2025-07-31,Sai Iyer,North,Alpha,2,1870.77,3741.54,2737.11,1004.43
2025-07-31,Rahul Patel,East,Delta,1,886.19,886.19,695.84,190.35
2025-07-31,Siddharth Kumar,East,Alpha,1,1325.75,1325.75,972.3,353.45
2025-07-31,Priya Reddy,South,Beta,5,1114.45,5572.25,4595.68,976.57
2025-07-31,Priya Mehta,South,Beta,2,1742.03,3484.06,2792.39,691.67
2025-07-31,Rohan Iyer,South,Beta,1,1799.61,1799.61,1147.77,651.84
2025-07-31,Rahul Kumar,East,Alpha,3,130.82,392.46,203.62,188.84
2025-07-31,Rohan Singh,North,Gamma,5,278.41,1392.05,1050.9,341.15
2025-07-31,Siddharth Iyer,Central,Beta,2,961.88,1923.76,1201.86,721.9
2025-07-31,Vihaan Kumar,East,Beta,3,1843.45,5530.35,4155.63,1374.72
2025-08-01,Vihaan Patel,South,Delta,4,291.47,1165.88,895.8,270.08
2025-08-01,Sakshi Iyer,North,Alpha,2,485.25,970.5,628.59,341.91
2025-08-01,Sai Mehta,North,Alpha,3,1315.53,3946.59,2129.25,1817.34
2025-08-01,Siddharth Nair,Central,Alpha,2,487.79,975.58,678.1,297.48
2025-08-01,Pooja Gupta,North,Beta,2,260.25,520.5,263.49,257.01
2025-08-01,Sai Gupta,Central,Delta,5,1722.17,8610.85,5992.51,2618.34
2025-08-01,Vivaan Gupta,West,Delta,5,1322.97,6614.85,4798.28,1816.57
2025-08-01,Sakshi Iyer,West,Beta,3,1676.74,5030.22,3556.27,1473.95
2025-08-01,Priya Iyer,South,Delta,3,362.59,1087.77,624.06,463.71
2025-08-01,Priya Sharma,North,Gamma,1,1579.55,1579.55,1341.42,238.13
2025-08-01,Rohan Joshi,North,Epsilon,3,171.38,514.14,343.77,170.37
2025-08-01,Vivaan Iyer,North,Delta,3,1886.2,5658.6,4402.52,1256.08
2025-08-01,Rohan Singh,West,Alpha,3,1817.4,5452.2,3158.26,2293.94
2025-08-01,Rohan Reddy,East,Delta,4,1957.24,7828.96,6481.82,1347.14
2025-08-01,Aishwarya Nair,East,Delta,2,629.89,1259.78,1029.31,230.47
2025-08-01,Priya Mehta,North,Alpha,3,814.06,2442.18,1837.16,605.02
2025-08-01,Rohan Sharma,South,Epsilon,2,310.35,620.7,339.8,280.9
2025-08-02,Pooja Mehta,East,Gamma,1,2056.86,2056.86,1554.01,502.85
2025-08-02,Aishwarya Gupta,South,Beta,2,1130.52,2261.04,1779.71,481.33
2025-08-02,Aarav Sharma,Central,Delta,3,643.49,1930.47,1295.2,635.27
2025-08-02,Aarav Nair,West,Beta,3,544.99,1634.97,878.92,756.05
2025-08-02,Aditya Sharma,North,Gamma,1,709.99,709.99,420.18,289.81
2025-08-02,Aarav Nair,West,Alpha,3,1343.2,4029.6,3250.96,778.64
2025-08-02,Pooja Mehta,South,Epsilon,4,1923.27,7693.08,5995.71,1697.37
2025-08-02,Aditya Nair,North,Beta,2,1462.11,2924.22,1781.95,1142.27
2025-08-02,Aditya Nair,West,Beta,3,372.41,1117.23,939.38,177.85
2025-08-02,Sai Iyer,North,Gamma,2,117.01,234.02,149.66,84.36
2025-08-02,Aishwarya Gupta,East,Gamma,7,1002.27,7015.89,3903.69,3112.2
2025-08-02,Ananya Nair,Central,Alpha,3,327.94,983.82,831.09,152.73
2025-08-02,Neha Mehta,South,Delta,2,813.91,1627.82,983.19,644.63
